date,region,category,commodity,unit,price_php,ma_7_day,ma_30_day,volatility_30_day,momentum_pct,change_7d_pct,change_30d_pct
2026-01-21,Region V (Bicol Region),Rice,Rice (Special),kg,49.26,48.21857142857142,48.58714285714286,1.672079780886904,-0.76,-0.61,
2026-01-22,Region V (Bicol Region),Rice,Rice (Special),kg,48.32,48.49142857142857,48.57793103448276,1.64269895361772,-0.18,4.12,
2026-01-23,Region V (Bicol Region),Rice,Rice (Special),kg,48.53,48.4,48.57633333333333,1.614151818124313,-0.36,-1.3,
2026-01-24,Region V (Bicol Region),Rice,Rice (Special),kg,52.51,48.77285714285715,48.83533333333333,1.6006781608782734,-0.13,5.23,17.37
2026-01-25,Region V (Bicol Region),Rice,Rice (Special),kg,49.86,49.16142857142857,48.88733333333334,1.6080099788104647,0.56,5.77,3.23
2026-01-26,Region V (Bicol Region),Rice,Rice (Special),kg,49.34,49.48285714285714,48.858666666666664,1.5913813850374419,1.28,4.78,-1.71
2026-01-27,Region V (Bicol Region),Rice,Rice (Special),kg,48.48,49.471428571428575,48.834666666666664,1.591485390170593,1.3,-0.16,-1.46
2026-01-28,Region V (Bicol Region),Rice,Rice (Special),kg,48.44,49.354285714285716,48.830333333333336,1.5924075966984699,1.07,-1.66,-0.27
2026-01-29,Region V (Bicol Region),Rice,Rice (Special),kg,52.2,49.90857142857143,49.05166666666667,1.5836123771048125,1.75,8.03,14.57
2026-01-30,Region V (Bicol Region),Rice,Rice (Special),kg,49.94,50.11,49.14066666666667,1.5547944388652972,1.97,2.91,5.65
2026-01-31,Region V (Bicol Region),Rice,Rice (Special),kg,51.72,49.99714285714286,49.33866666666666,1.4888892720306095,1.33,-1.5,12.98
2026-02-01,Region V (Bicol Region),Rice,Rice (Special),kg,51.06,50.16857142857142,49.41166666666666,1.518511256718775,1.53,2.41,4.48
2026-02-02,Region V (Bicol Region),Rice,Rice (Special),kg,47.56,49.91428571428571,49.30166666666667,1.5294625680697314,1.24,-3.61,-6.49
2026-02-03,Region V (Bicol Region),Rice,Rice (Special),kg,50.24,50.16571428571428,49.29333333333334,1.5234338104140475,1.77,3.63,-0.5
2026-02-04,Region V (Bicol Region),Rice,Rice (Special),kg,47.99,50.10142857142857,49.205333333333336,1.5198042826203915,1.82,-0.93,-5.21
2026-02-05,Region V (Bicol Region),Rice,Rice (Special),kg,51.9,50.05857142857143,49.311,1.594004607789825,1.52,-0.57,6.51
2026-02-06,Region V (Bicol Region),Rice,Rice (Special),kg,50.15,50.08857142857143,49.373333333333335,1.5888519675264483,1.45,0.42,3.87
2026-02-07,Region V (Bicol Region),Rice,Rice (Special),kg,52.84,50.24857142857143,49.47866666666666,1.7100105531703742,1.56,2.17,6.36
2026-02-08,Region V (Bicol Region),Rice,Rice (Special),kg,51.08,50.251428571428576,49.50699999999999,1.7298159160582096,1.5,0.04,1.69
2026-02-09,Region V (Bicol Region),Rice,Rice (Special),kg,50.0,50.60000000000001,49.56033333333333,1.7191406901832398,2.1,5.13,3.31
2026-02-10,Region V (Bicol Region),Rice,Rice (Special),kg,50.84,50.68571428571429,49.689,1.6628877043388737,2.01,1.19,8.22
2026-02-11,Region V (Bicol Region),Rice,Rice (Special),kg,48.73,50.791428571428575,49.65866666666667,1.6720867271133204,2.28,1.54,-1.83
2026-02-12,Region V (Bicol Region),Rice,Rice (Special),kg,51.54,50.739999999999995,49.67866666666667,1.6914179591820906,2.14,-0.69,1.18
2026-02-13,Region V (Bicol Region),Rice,Rice (Special),kg,53.58,51.230000000000004,49.812666666666665,1.8348502397467983,2.85,6.84,8.11
2026-02-14,Region V (Bicol Region),Rice,Rice (Special),kg,54.22,51.42714285714285,50.073,1.8886852752551317,2.7,2.61,16.83
2026-02-15,Region V (Bicol Region),Rice,Rice (Special),kg,51.67,51.51142857142857,50.156333333333336,1.902570825784542,2.7,1.16,5.08
2026-02-16,Region V (Bicol Region),Rice,Rice (Special),kg,51.15,51.67571428571428,50.19799999999999,1.9104348665448876,2.94,2.3,2.51
2026-02-17,Region V (Bicol Region),Rice,Rice (Special),kg,49.07,51.42285714285715,50.26233333333334,1.8349099072750494,2.31,-3.48,4.09
2026-02-18,Region V (Bicol Region),Rice,Rice (Special),kg,50.39,51.660000000000004,50.37233333333334,1.734334182754669,2.56,3.41,7.01
2026-02-19,Region V (Bicol Region),Rice,Rice (Special),kg,50.07,51.45,50.422666666666665,1.7015245361517652,2.04,-2.85,3.11
2026-02-20,Region V (Bicol Region),Rice,Rice (Special),kg,53.73,51.47142857142857,50.571666666666665,1.7896350684318196,1.78,0.28,9.07
2026-02-21,Region V (Bicol Region),Rice,Rice (Special),kg,54.58,51.52285714285715,50.78033333333334,1.880677580267173,1.46,0.66,12.96
2026-02-22,Region V (Bicol Region),Rice,Rice (Special),kg,52.32,51.61571428571428,50.906666666666666,1.8513673108111965,1.39,1.26,7.81
2025-12-25,Region V (Bicol Region),Rice,Rice (Well Milled),kg,42.55,42.55,42.55,,0.0,,
2025-12-26,Region V (Bicol Region),Rice,Rice (Well Milled),kg,43.82,43.185,43.185,,0.0,,
2025-12-27,Region V (Bicol Region),Rice,Rice (Well Milled),kg,44.36,43.57666666666666,43.57666666666666,,0.0,,
2025-12-28,Region V (Bicol Region),Rice,Rice (Well Milled),kg,43.09,43.455,43.455,,0.0,,
2025-12-29,Region V (Bicol Region),Rice,Rice (Well Milled),kg,43.67,43.498000000000005,43.498000000000005,,0.0,,
2025-12-30,Region V (Bicol Region),Rice,Rice (Well Milled),kg,42.23,43.28666666666667,43.28666666666667,,0.0,,
2025-12-31,Region V (Bicol Region),Rice,Rice (Well Milled),kg,43.01,43.24714285714286,43.24714285714286,0.7468760335717086,0.0,,
2026-01-01,Region V (Bicol Region),Rice,Rice (Well Milled),kg,42.9,43.29714285714285,43.20375,0.7022807232764637,0.22,0.82,
2026-01-02,Region V (Bicol Region),Rice,Rice (Well Milled),kg,42.87,43.16142857142857,43.166666666666664,0.6662769694353835,-0.01,-2.17,
2026-01-03,Region V (Bicol Region),Rice,Rice (Well Milled),kg,43.1,42.98142857142857,43.160000000000004,0.6285256116057988,-0.41,-2.84,
2026-01-04,Region V (Bicol Region),Rice,Rice (Well Milled),kg,42.39,42.88142857142857,43.09,0.6398749877905828,-0.48,-1.62,
2026-01-05,Region V (Bicol Region),Rice,Rice (Well Milled),kg,39.99,42.355714285714285,42.83166666666667,1.083075027480327,-1.11,-8.43,
2026-01-06,Region V (Bicol Region),Rice,Rice (Well Milled),kg,39.82,42.01142857142857,42.599999999999994,1.3315404612703263,-1.38,-5.71,
2026-01-07,Region V (Bicol Region),Rice,Rice (Well Milled),kg,42.14,41.88714285714286,42.56714285714286,1.2851963547760568,-1.6,-2.02,
2026-01-08,Region V (Bicol Region),Rice,Rice (Well Milled),kg,40.17,41.49714285714286,42.407333333333334,1.3844981899934834,-2.15,-6.36,
2026-01-09,Region V (Bicol Region),Rice,Rice (Well Milled),kg,41.86,41.35285714285715,42.373125,1.344533221357259,-2.41,-2.36,
2026-01-10,Region V (Bicol Region),Rice,Rice (Well Milled),kg,41.12,41.07,42.29941176470589,1.3368454968143988,-2.91,-4.59,
2026-01-11,Region V (Bicol Region),Rice,Rice (Well Milled),kg,41.34,40.92,42.246111111111105,1.316497755360516,-3.14,-2.48,
2026-01-12,Region V (Bicol Region),Rice,Rice (Well Milled),kg,40.9,41.050000000000004,42.17526315789474,1.3161491321319532,-2.67,2.28,
2026-01-13,Region V (Bicol Region),Rice,Rice (Well Milled),kg,40.04,41.08142857142857,42.0685,1.36713020594236,-2.35,0.55,
2026-01-14,Region V (Bicol Region),Rice,Rice (Well Milled),kg,38.81,40.605714285714285,41.913333333333334,1.5103652979770605,-3.12,-7.9,
2026-01-15,Region V (Bicol Region),Rice,Rice (Well Milled),kg,41.0,40.72428571428571,41.87181818181818,1.4867722673267003,-2.74,2.07,
2026-01-16,Region V (Bicol Region),Rice,Rice (Well Milled),kg,40.6,40.544285714285714,41.81652173913044,1.4765980824967926,-3.04,-3.01,
2026-01-17,Region V (Bicol Region),Rice,Rice (Well Milled),kg,41.1,40.541428571428575,41.78666666666667,1.4515289290551743,-2.98,-0.05,
2026-01-18,Region V (Bicol Region),Rice,Rice (Well Milled),kg,42.33,40.68285714285714,41.8084,1.4251160186688905,-2.69,2.39,
2026-01-19,Region V (Bicol Region),Rice,Rice (Well Milled),kg,41.79,40.81,41.80769230769231,1.3963274907909191,-2.39,2.18,
2026-01-20,Region V (Bicol Region),Rice,Rice (Well Milled),kg,38.33,40.565714285714286,41.678888888888885,1.5240339521085124,-2.67,-4.27,
2026-01-21,Region V (Bicol Region),Rice,Rice (Well Milled),kg,42.12,41.03857142857142,41.69464285714286,1.4978663396406824,-1.57,8.53,
2026-01-22,Region V (Bicol Region),Rice,Rice (Well Milled),kg,40.04,40.901428571428575,41.63758620689655,1.5026254527431417,-1.77,-2.34,
2026-01-23,Region V (Bicol Region),Rice,Rice (Well Milled),kg,40.52,40.89,41.60033333333333,1.49052289675373,-1.71,-0.2,
2026-01-24,Region V (Bicol Region),Rice,Rice (Well Milled),kg,40.23,40.76571428571429,41.523,1.4997083624537801,-1.82,-2.12,-5.45
2026-01-25,Region V (Bicol Region),Rice,Rice (Well Milled),kg,40.91,40.56285714285714,41.42600000000001,1.4388922942606808,-2.08,-3.35,-6.64
2026-01-26,Region V (Bicol Region),Rice,Rice (Well Milled),kg,42.57,40.67428571428571,41.36633333333334,1.3472257147326088,-1.67,1.87,-4.04
2026-01-27,Region V (Bicol Region),Rice,Rice (Well Milled),kg,37.5,40.55571428571428,41.18,1.4805800354520924,-1.52,-2.17,-12.97
2026-01-28,Region V (Bicol Region),Rice,Rice (Well Milled),kg,36.92,39.81285714285714,40.955000000000005,1.5974133185700057,-2.79,-12.35,-15.46
2026-01-29,Region V (Bicol Region),Rice,Rice (Well Milled),kg,40.5,39.878571428571426,40.897333333333336,1.5809402120330167,-2.49,1.15,-4.1
2026-01-30,Region V (Bicol Region),Rice,Rice (Well Milled),kg,41.48,40.01571428571429,40.84633333333333,1.5344312286323916,-2.03,2.37,-3.56
2026-01-31,Region V (Bicol Region),Rice,Rice (Well Milled),kg,40.91,40.11285714285714,40.779999999999994,1.4848011593336774,-1.64,1.69,-4.64
2026-02-01,Region V (Bicol Region),Rice,Rice (Well Milled),kg,41.06,40.13428571428572,40.71966666666666,1.432811278891799,-1.44,0.37,-4.22
2026-02-02,Region V (Bicol Region),Rice,Rice (Well Milled),kg,38.02,39.48428571428571,40.550333333333334,1.441951463464883,-2.63,-10.69,-11.79
2026-02-03,Region V (Bicol Region),Rice,Rice (Well Milled),kg,37.72,39.51571428571429,40.394666666666666,1.487846704500153,-2.18,0.59,-11.02
2026-02-04,Region V (Bicol Region),Rice,Rice (Well Milled),kg,39.18,39.83857142857143,40.367666666666665,1.5027186474298326,-1.31,6.12,-2.03
2026-02-05,Region V (Bicol Region),Rice,Rice (Well Milled),kg,41.88,40.035714285714285,40.43633333333334,1.523748742373581,-0.99,3.41,5.17
2026-02-06,Region V (Bicol Region),Rice,Rice (Well Milled),kg,40.93,39.957142857142856,40.395999999999994,1.4927978822470882,-1.09,-1.33,-2.87
2026-02-07,Region V (Bicol Region),Rice,Rice (Well Milled),kg,41.08,39.98142857142857,40.42633333333334,1.497286012189676,-1.1,0.42,2.27
2026-02-08,Region V (Bicol Region),Rice,Rice (Well Milled),kg,38.37,39.597142857142856,40.309999999999995,1.5174979406905342,-1.77,-6.55,-8.34
2026-02-09,Region V (Bicol Region),Rice,Rice (Well Milled),kg,39.48,39.80571428571428,40.25533333333333,1.5168518517738963,-1.12,3.84,-3.99
2026-02-10,Region V (Bicol Region),Rice,Rice (Well Milled),kg,36.87,39.684285714285714,40.106333333333325,1.6224959132477845,-1.05,-2.25,-10.81
2026-02-11,Region V (Bicol Region),Rice,Rice (Well Milled),kg,40.75,39.90857142857143,40.10133333333333,1.6201952486284412,-0.48,4.01,-0.37
2026-02-12,Region V (Bicol Region),Rice,Rice (Well Milled),kg,37.77,39.32142857142857,40.025666666666666,1.6752306754868027,-1.76,-9.81,-5.67
2026-02-13,Region V (Bicol Region),Rice,Rice (Well Milled),kg,38.64,38.99428571428571,40.019999999999996,1.6797659935548948,-2.56,-5.59,-0.44
2026-02-14,Region V (Bicol Region),Rice,Rice (Well Milled),kg,37.86,38.534285714285716,39.915333333333336,1.714073054680466,-3.46,-7.84,-7.66
2026-02-15,Region V (Bicol Region),Rice,Rice (Well Milled),kg,39.32,38.67,39.87266666666667,1.7123726901247494,-3.02,2.48,-3.15
2026-02-16,Region V (Bicol Region),Rice,Rice (Well Milled),kg,38.45,38.52285714285714,39.78433333333333,1.7152252960156478,-3.17,-2.61,-6.45
2026-02-17,Region V (Bicol Region),Rice,Rice (Well Milled),kg,39.8,38.941428571428574,39.7,1.646568008585301,-1.91,7.95,-5.98
2026-02-18,Region V (Bicol Region),Rice,Rice (Well Milled),kg,38.94,38.682857142857145,39.605000000000004,1.6034784387226064,-2.33,-4.44,-6.82
2026-02-19,Region V (Bicol Region),Rice,Rice (Well Milled),kg,37.51,38.645714285714284,39.57766666666667,1.632684870101234,-2.35,-0.69,-2.14
2026-02-20,Region V (Bicol Region),Rice,Rice (Well Milled),kg,40.25,38.87571428571429,39.51533333333334,1.5666364878482446,-1.62,4.17,-4.44
2026-02-21,Region V (Bicol Region),Rice,Rice (Well Milled),kg,37.61,38.839999999999996,39.434333333333335,1.6010162361780598,-1.51,-0.66,-6.07
2026-02-22,Region V (Bicol Region),Rice,Rice (Well Milled),kg,37.75,38.61571428571428,39.342,1.616049674893737,-1.85,-3.99,-6.84
2025-12-25,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,35.33,35.33,35.33,,0.0,,
2025-12-26,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,35.74,35.535,35.535,,0.0,,
2025-12-27,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,35.98,35.68333333333333,35.68333333333333,,0.0,,
2025-12-28,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,34.92,35.4925,35.4925,,0.0,,
2025-12-29,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,34.73,35.339999999999996,35.339999999999996,,0.0,,
2025-12-30,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,34.43,35.18833333333333,35.18833333333333,,0.0,,
2025-12-31,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,33.08,34.887142857142855,34.887142857142855,0.967672711297821,0.0,,
2026-01-01,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,36.06,34.99142857142857,35.03375,0.9872029390440165,-0.12,2.07,
2026-01-02,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,33.87,34.72428571428571,34.904444444444444,1.0016125886677838,-0.52,-5.23,
2026-01-03,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,36.55,34.80571428571428,35.069,1.0782130278072757,-0.75,1.58,
2026-01-04,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,35.81,34.932857142857145,35.13636363636363,1.0469983068493731,-0.58,2.55,
2026-01-05,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,34.74,34.934285714285714,35.10333333333333,1.0048096457749716,-0.48,0.03,
2026-01-06,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,35.16,35.03857142857142,35.107692307692304,0.9621603629866301,-0.2,2.12,
2026-01-07,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,35.42,35.37285714285714,35.13,0.9281743867979185,0.69,7.07,
2026-01-08,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,34.27,35.11714285714286,35.07266666666667,0.9215628547408445,0.13,-4.96,
2026-01-09,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,37.7,35.66428571428572,35.236875,1.1063858202875398,1.21,11.31,
2026-01-10,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,36.55,35.66428571428572,35.31411764705882,1.117592607032686,0.99,0.0,
2026-01-11,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,38.58,36.059999999999995,35.495555555555555,1.3296979852681357,1.59,7.74,
2026-01-12,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,36.51,36.31285714285714,35.54894736842105,1.3130240529947212,2.15,5.09,
2026-01-13,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,35.47,36.357142857142854,35.545,1.2781256836312656,2.28,0.88,
2026-01-14,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,34.94,36.28857142857142,35.51619047619048,1.252738904123584,2.17,-1.36,
2026-01-15,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,36.16,36.558571428571426,35.54545454545455,1.2302292750800823,2.85,5.52,
2026-01-16,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,37.06,36.46714285714285,35.611304347826085,1.2427400238176984,2.4,-1.7,
2026-01-17,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,38.64,36.76571428571429,35.737500000000004,1.3636212976769815,2.88,5.72,
2026-01-18,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,38.12,36.699999999999996,35.8328,1.4174052584446903,2.42,-1.19,
2026-01-19,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,36.82,36.744285714285716,35.87076923076923,1.4021980547038915,2.44,0.85,
2026-01-20,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,37.9,37.09142857142857,35.94592592592593,1.4293523526926943,3.19,6.85,
2026-01-21,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,34.23,36.989999999999995,35.88464285714286,1.4396308223853427,3.08,-2.03,
2026-01-22,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,37.41,37.16857142857143,35.93724137931035,1.4417868292794664,3.43,3.46,
2026-01-23,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,38.86,37.425714285714285,36.034666666666666,1.5138754409048012,3.86,4.86,
2026-01-24,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,38.36,37.385714285714286,36.13566666666667,1.565438537947737,3.46,-0.72,8.58
2026-01-25,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,36.15,37.10428571428571,36.14933333333333,1.5636538406352372,2.64,-5.17,1.15
2026-01-26,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,38.45,37.33714285714286,36.23166666666667,1.618496712753967,3.05,4.43,6.86
2026-01-27,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,37.52,37.28285714285715,36.318333333333335,1.6154471641715427,2.66,-1.0,7.45
2026-01-28,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,37.32,37.72428571428571,36.404666666666664,1.5967353187554012,3.62,9.03,7.46
2026-01-29,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,37.69,37.76428571428572,36.513333333333335,1.5683932769762692,3.43,0.75,9.47
2026-01-30,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,40.28,37.96714285714285,36.75333333333333,1.5757632706271147,3.3,3.65,21.77
2026-01-31,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,38.91,38.04571428571428,36.848333333333336,1.6178702120344806,3.25,1.43,7.9
2026-02-01,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,37.93,38.300000000000004,36.98366666666666,1.5274239827200877,3.56,4.92,11.99
2026-02-02,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,36.84,38.07,36.99333333333333,1.5255012366394511,2.91,-4.19,0.79
2026-02-03,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,38.18,38.16428571428571,37.07233333333333,1.5234730814441866,2.95,1.76,6.62
2026-02-04,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,38.64,38.35285714285715,37.20233333333333,1.4834598034681405,3.09,3.54,11.23
2026-02-05,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,38.31,38.441428571428574,37.307333333333325,1.4448957326260279,3.04,1.64,8.96
2026-02-06,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,38.31,38.160000000000004,37.40366666666667,1.4106601128631147,2.02,-4.89,8.16
2026-02-07,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,40.48,38.38428571428572,37.610666666666674,1.3904525022162848,2.06,4.03,18.12
2026-02-08,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,37.92,38.38285714285714,37.618,1.3915196357046893,2.03,-0.03,0.58
2026-02-09,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,40.36,38.885714285714286,37.745000000000005,1.4627271412177871,3.02,9.55,10.42
2026-02-10,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,37.3,38.76,37.70233333333333,1.4561846305193953,2.81,-2.3,-3.32
2026-02-11,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,36.97,38.521428571428565,37.717666666666666,1.4455799059089758,2.13,-4.32,1.26
2026-02-12,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,37.73,38.43857142857143,37.793,1.3818931292577015,1.71,-1.51,6.37
2026-02-13,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,38.41,38.45285714285715,37.90866666666667,1.2760248979662867,1.44,0.26,9.93
2026-02-14,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,39.53,38.317142857142855,38.020999999999994,1.2650646705562698,0.78,-2.35,9.32
2026-02-15,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,39.02,38.47428571428571,38.086333333333336,1.264334316693099,1.02,2.9,5.29
2026-02-16,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,40.05,38.43,38.13333333333333,1.3109731403475182,0.78,-0.77,3.65
2026-02-17,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,39.63,38.762857142857136,38.18366666666667,1.3391285981185084,1.52,6.25,3.96
2026-02-18,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,38.72,39.012857142857136,38.247,1.3171603468486046,2.0,4.73,5.16
2026-02-19,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,42.77,39.73285714285714,38.40933333333333,1.5520729927141437,3.45,13.36,12.85
2026-02-20,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,39.96,39.95428571428572,38.60033333333333,1.3608098079207573,3.51,4.04,16.74
2026-02-21,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,40.33,40.06857142857143,38.69766666666666,1.3770650532634743,3.54,2.02,7.81
2026-02-22,Region V (Bicol Region),Vegetables,Squash (Kalabasa),kg,38.84,40.042857142857144,38.697,1.3769885933466883,3.48,-0.46,-0.05
2025-12-25,Region V (Bicol Region),Fish,Tilapia,kg,99.04,99.04,99.04,,0.0,,
2025-12-26,Region V (Bicol Region),Fish,Tilapia,kg,106.24,102.64,102.64,,0.0,,
2025-12-27,Region V (Bicol Region),Fish,Tilapia,kg,108.22,104.5,104.5,,0.0,,
2025-12-28,Region V (Bicol Region),Fish,Tilapia,kg,102.02,103.88,103.88,,0.0,,
2025-12-29,Region V (Bicol Region),Fish,Tilapia,kg,103.37,103.77799999999999,103.77799999999999,,0.0,,
2025-12-30,Region V (Bicol Region),Fish,Tilapia,kg,103.34,103.705,103.705,,0.0,,
2025-12-31,Region V (Bicol Region),Fish,Tilapia,kg,103.35,103.65428571428572,103.65428571428572,2.9372995372328905,0.0,,
2026-01-01,Region V (Bicol Region),Fish,Tilapia,kg,103.54,104.29714285714286,103.64,2.7197111191133065,0.63,4.54,
2026-01-02,Region V (Bicol Region),Fish,Tilapia,kg,109.59,104.7757142857143,104.30111111111111,3.2258078230283838,0.46,3.15,
2026-01-03,Region V (Bicol Region),Fish,Tilapia,kg,106.78,104.57000000000001,104.549,3.1407198396404485,0.02,-1.33,
2026-01-04,Region V (Bicol Region),Fish,Tilapia,kg,104.87,104.97714285714287,104.57818181818183,2.9811199847769254,0.38,2.79,
2026-01-05,Region V (Bicol Region),Fish,Tilapia,kg,99.8,104.46714285714286,104.18,3.1593900446993675,0.28,-3.45,
2026-01-06,Region V (Bicol Region),Fish,Tilapia,kg,99.01,103.84857142857143,103.7823076923077,3.3475367905525073,0.06,-4.19,
2026-01-07,Region V (Bicol Region),Fish,Tilapia,kg,105.79,104.19714285714285,103.92571428571429,3.260662307157657,0.26,2.36,
2026-01-08,Region V (Bicol Region),Fish,Tilapia,kg,106.79,104.66142857142857,104.11666666666666,3.2279154411536415,0.52,3.14,
2026-01-09,Region V (Bicol Region),Fish,Tilapia,kg,111.67,104.95857142857143,104.58875,3.6456291180901377,0.35,1.9,
2026-01-10,Region V (Bicol Region),Fish,Tilapia,kg,113.12,105.86428571428573,105.09058823529412,4.091607982487197,0.74,5.94,
2026-01-11,Region V (Bicol Region),Fish,Tilapia,kg,108.05,106.31857142857143,105.25500000000001,4.030265281007458,1.01,3.03,
2026-01-12,Region V (Bicol Region),Fish,Tilapia,kg,110.25,107.81142857142858,105.51789473684211,4.080907550134963,2.17,10.47,
2026-01-13,Region V (Bicol Region),Fish,Tilapia,kg,104.77,108.63428571428572,105.4805,3.9755826782471724,2.99,5.82,
2026-01-14,Region V (Bicol Region),Fish,Tilapia,kg,106.73,108.76857142857143,105.54,3.884499967820828,3.06,0.89,
2026-01-15,Region V (Bicol Region),Fish,Tilapia,kg,108.55,109.02,105.67681818181818,3.8448176455162004,3.16,1.65,
2026-01-16,Region V (Bicol Region),Fish,Tilapia,kg,115.88,109.62142857142855,106.1204347826087,4.317057581965744,3.3,3.77,
2026-01-17,Region V (Bicol Region),Fish,Tilapia,kg,107.75,108.8542857142857,106.18833333333333,4.23524822604672,2.51,-4.75,
2026-01-18,Region V (Bicol Region),Fish,Tilapia,kg,111.07,109.28571428571429,106.3836,4.259479506543807,2.73,2.8,
2026-01-19,Region V (Bicol Region),Fish,Tilapia,kg,107.24,108.85571428571428,106.41653846153847,4.1767987189307485,2.29,-2.73,
2026-01-20,Region V (Bicol Region),Fish,Tilapia,kg,107.65,109.26714285714286,106.46222222222222,4.102561426281179,2.63,2.75,
2026-01-21,Region V (Bicol Region),Fish,Tilapia,kg,108.21,109.47857142857143,106.52464285714287,4.039398086938438,2.77,1.39,
2026-01-22,Region V (Bicol Region),Fish,Tilapia,kg,111.4,109.88571428571429,106.69275862068966,4.068614099377721,2.99,2.63,
2026-01-23,Region V (Bicol Region),Fish,Tilapia,kg,117.24,110.08000000000001,107.04433333333333,4.4374485394458265,2.84,1.17,
2026-01-24,Region V (Bicol Region),Fish,Tilapia,kg,119.64,111.77857142857144,107.731,4.739684515908718,3.76,11.03,20.8
2026-01-25,Region V (Bicol Region),Fish,Tilapia,kg,114.98,112.33714285714287,108.02233333333332,4.910412359489772,3.99,3.52,8.23
2026-01-26,Region V (Bicol Region),Fish,Tilapia,kg,108.44,112.50857142857141,108.02966666666666,4.91088199349394,4.15,1.12,0.2
2026-01-27,Region V (Bicol Region),Fish,Tilapia,kg,110.11,112.86,108.29933333333334,4.790134209719646,4.21,2.29,7.93
2026-01-28,Region V (Bicol Region),Fish,Tilapia,kg,112.14,113.42142857142856,108.59166666666667,4.746340937906862,4.45,3.63,8.48
2026-01-29,Region V (Bicol Region),Fish,Tilapia,kg,111.99,113.50571428571428,108.88000000000001,4.678562260736329,4.25,0.53,8.37
2026-01-30,Region V (Bicol Region),Fish,Tilapia,kg,114.29,113.0842857142857,109.24466666666667,4.6589814880236595,3.51,-2.52,10.59
2026-01-31,Region V (Bicol Region),Fish,Tilapia,kg,115.62,112.50999999999999,109.64733333333334,4.670946838470345,2.61,-3.36,11.67
2026-02-01,Region V (Bicol Region),Fish,Tilapia,kg,117.41,112.85714285714286,109.90799999999999,4.881110246796249,2.68,2.11,7.14
